State,city,restaurant_name,Location,cuisine_type,Dish Name,cost,rating,rating_count,order_id,latitude,longitude,distance_km,traffic_level,food_preparation_time,delivery_time,total_time,expected_time,delivery_delay,delay_category,order_hour,time_of_day,peak_hour_flag,day_of_the_week,sentiment_score,sentiment
Tripura,Agartala,Domino'S Pizza,Dom_Only_Agartala,Chicken Feast,Grilled Wings Lemon Pepper,179.0,5.0,5,1013670,12.89101,77.487821,6.87,Medium,27,33,60,58,2,On Time,12,Afternoon,0,Weekday,1.0,Positive
Maharashtra,Mumbai,Domino'S Pizza,SHREEJI PLAZA,Big Big Pizza,Big Big 6in1 Pizza – Veg Cheezilla,1499.0,4.3,1,1013671,12.85649,77.618277,7.97,Medium,20,36,56,56,0,On Time,13,Afternoon,1,Weekday,0.825,Positive
Tripura,Agartala,Sherowali Restaurant And Cafe,Shankar Chowmuhani,Breads,Masala Kulcha [1 Pcs],69.0,4.6,5,1013672,12.872496,77.719295,11.63,High,21,65,86,71,15,Slightly Delayed,16,Evening,0,Weekend,0.8999999999999999,Positive
Goa,Panaji,Mcdonald'S,Calangute,Mcsaver Combos (2 Pc Meals),McVeggie Burger + Veg Pizza McPuff + Fries (L),290.47,4.4,40,1013673,12.921637,77.480034,1.25,Low,41,10,51,50,1,On Time,22,Night,0,Weekend,0.8500000000000001,Positive
Chhattisgarh,Raipur,"Faasos - Wraps, Rolls & Shawarma",Govind Nagar,Shawarmas,Classic Peppy Chicken Shawarma.,189.0,4.4,144,1013674,13.093065,77.59816,7.26,Medium,19,34,53,52,1,On Time,23,Night,0,Weekend,0.8500000000000001,Positive
Assam,Guwahati,Y Not Food Express,Jalukbari,Chinese,Veg Fried Rice                                       ,149.0,3.8,24,1013675,12.989629,77.709569,1.2,Medium,40,12,52,49,3,On Time,16,Evening,0,Weekday,0.7,Neutral
Madhya Pradesh,Indore,Mcdonald'S,Beside Rajnandani Hotel,Burgers & Wraps,McSpicy Chicken Burger,228.57,4.4,517,1013676,12.943315,77.720136,5.47,Medium,12,26,38,38,0,On Time,17,Evening,0,Weekday,0.8500000000000001,Positive
Karnataka,Bengaluru,Domino'S Pizza,Jalahalli,Beverages,Sprite 475ml,66.66,4.0,4,1013677,13.072179,77.604306,8.28,High,21,49,70,58,12,Slightly Delayed,12,Afternoon,0,Weekday,0.75,Positive
Rajasthan,Jaipur,Cheesecakes By Cakezone,Sahakar Marg,Pastry,Choco Mousse Cheesecake Slice,299.0,4.6,2,1013678,12.963284,77.457486,2.12,Low,25,10,35,38,-3,On Time,12,Afternoon,0,Weekday,0.8999999999999999,Positive
Bihar,Patna,Paprika - Pramod Laddu Bhandar,near vaishali golambar road,Tandoor Breads,Butter Naan,99.0,4.4,91,1013679,12.92881,77.481692,7.79,Medium,38,36,74,73,1,On Time,16,Evening,0,Weekday,0.8500000000000001,Positive
Punjab,Chandigarh,Amritsari Food Platter,Sector 125 Mohali,Salads & Raitas,Mix Raita,90.0,4.0,52,1013680,13.085305,77.626015,13.94,High,10,74,84,69,15,Slightly Delayed,15,Afternoon,0,Weekday,0.75,Positive
Haryana,Gurgaon,Box8 - Desi Meals,Vasant Kunj,Recommended,Dutch Chocolate Brownie Fudge Ice Cream [140 ML],89.0,4.4,1,1013681,13.062379,77.487158,10.59,Medium,37,44,81,83,-2,On Time,15,Afternoon,0,Weekday,0.8500000000000001,Positive
Delhi,New Delhi,Pizza Hut,Rohini,Appetizer,BBQ Baked Chicken Wings 6pc,269.0,3.6,3,1013682,13.060917,77.494825,11.95,Medium,17,54,71,68,3,On Time,13,Afternoon,1,Weekday,0.65,Neutral
Madhya Pradesh,Indore,Pizza Hut,Bypass North,Garlic Bread,Masala Keema Garlic Bread,189.0,5.0,4,1013683,12.978071,77.681635,9.13,High,43,55,98,83,15,Slightly Delayed,14,Afternoon,1,Weekday,1.0,Positive
Uttar Pradesh,Lucknow,Kfc,Aashiana,Boneless Chicken Popcorn,2 x Medium Chicken Popcorn,399.0,4.7,11,1013684,13.04736,77.675208,13.55,High,25,73,98,82,16,Heavily Delayed,21,Night,1,Weekend,0.925,Positive
Maharashtra,Mumbai,Box8 - Desi Meals,Nerul,Main Course,Malai Kofta,169.0,2.9,6,1013685,12.894838,77.702832,3.06,Low,35,31,66,51,15,Slightly Delayed,20,Night,1,Weekday,0.475,Negative
Kerala,Kochi,Mcdonald'S,MG Road,Desserts,Hot Fudge Brownie Sundae,139.0,3.8,6,1013686,12.993306,77.481721,7.3,Medium,31,33,64,64,0,On Time,10,Morning,0,Weekday,0.7,Neutral
Tamil Nadu,Chennai,Junior Kuppanna,Pammal,Juzeup,Rose Milk,140.0,4.3,2,1013687,13.095961,77.509443,9.36,Medium,34,39,73,75,-2,On Time,19,Evening,1,Weekday,0.825,Positive
Karnataka,Bengaluru,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Butter Roti,30.0,4.4,4,1013688,12.92274,77.699888,13.23,High,33,75,108,89,19,Heavily Delayed,15,Afternoon,0,Weekend,0.8500000000000001,Positive
Meghalaya,Shillong,Lamee,Police Bazar,Main Course,Boneless Chicken with Bamboo Shoot Gravy,465.0,4.3,8,1013689,13.048588,77.666326,5.31,Medium,16,26,42,41,1,On Time,15,Afternoon,0,Weekday,0.825,Positive
Odisha,Bhubaneswar,China Belly By Wow! Momo,Patrapada,Main Course Regular,Chilli Paneer Regular,189.0,5.0,1,1013690,12.97262,77.691787,1.02,Low,30,10,40,38,2,On Time,15,Afternoon,0,Weekday,1.0,Positive
West Bengal,Kolkata,Kfc,Newtown,Desserts & Beverages,Pepsi Can 300 ml,66.67,4.4,72,1013691,12.859951,77.746924,14.64,High,10,79,89,72,17,Heavily Delayed,19,Evening,1,Weekend,0.8500000000000001,Positive
Punjab,Chandigarh,Mcdonald'S,Airport Road,Mccafe,Mango Thick Shake,194.0,4.8,2,1013692,13.040755,77.709329,1.36,Low,11,10,21,21,0,On Time,22,Night,0,Weekday,0.95,Positive
Kerala,Kochi,Snoosh Ice Cream Parlour,Kolenchery,Fruit Salad Icecream,Fig n honey fruit salad icecream,99.0,4.4,3,1013693,12.892142,77.606139,3.13,Medium,26,19,45,43,2,On Time,20,Night,1,Weekday,0.8500000000000001,Positive
Himachal Pradesh,Shimla,37 The Central Restaurant,Mall Road,Desserts,Gulab Jamun [2 Pieces],80.0,3.9,18,1013694,13.007868,77.54323,6.91,Jam,37,56,93,68,25,Heavily Delayed,8,Morning,0,Weekday,0.725,Neutral
Bihar,Patna,Cherry Sweets & Confectioners,Patliputra Colony,Desserts,Chocolate Mousse,35.0,4.0,318,1013695,12.871416,77.620903,7.95,Medium,28,33,61,64,-3,On Time,22,Night,0,Weekday,0.75,Positive
Chhattisgarh,Raipur,New Little Hut Family Restaurant,Samta Colony,Breads,Aloo Kulcha,71.5,4.3,137,1013696,13.086717,77.641576,12.68,High,39,72,111,93,18,Heavily Delayed,16,Evening,0,Weekday,0.825,Positive
Karnataka,Bengaluru,Big Bowl,Kengeri Satellite Town,Recommended,Veg Chilli Garlic Noodles Bowl,259.0,4.4,32,1013697,12.922931,77.550594,7.27,High,23,47,70,56,14,Slightly Delayed,11,Afternoon,0,Weekday,0.8500000000000001,Positive
Madhya Pradesh,Indore,Maa Ki Rasoi,Vijay Nagar,Veg Main Course,Bhindi Masala,161.0,3.9,15,1013698,12.906616,77.681281,8.66,High,38,49,87,76,11,Slightly Delayed,11,Afternoon,0,Weekday,0.725,Neutral
Goa,Panaji,Natural Ice Cream,Vasco,Recommended,Coffee Walnut Ice Cream,74.58,4.8,74,1013699,12.882284,77.477826,3.8,Medium,11,20,31,30,1,On Time,20,Night,1,Weekday,0.95,Positive
Mizoram,Aizawl,Khuangthali Restaurant,Bawngkawn,Burger,Chicken Cheese Burger,190.0,5.0,3,1013700,13.086501,77.683818,8.97,Medium,20,43,63,59,4,On Time,9,Morning,0,Weekday,1.0,Positive
West Bengal,Kolkata,Kfc,Barasat,Rolls,Indian Tandoori Roll Chicken Meal,419.0,2.8,5,1013701,13.027976,77.4596,5.88,High,41,48,89,68,21,Heavily Delayed,16,Evening,0,Weekend,0.44999999999999996,Negative
Tamil Nadu,Chennai,Sri Ganga Veg Restaurant,Perambur,Chat,Pani Poori,66.0,4.8,8,1013702,13.035415,77.59939,2.38,Low,44,14,58,58,0,On Time,13,Afternoon,1,Weekend,0.95,Positive
Tripura,Agartala,Pastas By Pizza Hut,Dhaleswar,Pastas,Tandoori Paneer Pasta,169.0,4.2,8,1013703,12.974851,77.708431,14.25,Medium,18,59,77,78,-1,On Time,12,Afternoon,0,Weekend,0.8,Positive
Goa,Panaji,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Royal 4In1 Pizza,Royal 4in1 Chef's Special Chicken Pizza,1199.0,4.3,1,1013704,12.968682,77.475949,2.14,High,43,16,59,56,3,On Time,10,Morning,0,Weekday,0.825,Positive
Madhya Pradesh,Indore,Mcdonald'S,Beside Rajnandani Hotel,Mcsaver Combos (2 Pc Meals),New McSaver Mexican McAloo Tikki,178.0,4.5,20,1013705,12.877505,77.605322,10.49,High,18,56,74,63,11,Slightly Delayed,22,Night,0,Weekday,0.875,Positive
West Bengal,Kolkata,The Ghee Khichdi Project,Chowringhee Mansions,Sides & Drinks,Ghee Moong Dal Halwa [100 gm],99.0,3.5,10,1013706,12.98996,77.497817,13.71,High,18,74,92,76,16,Heavily Delayed,14,Afternoon,1,Weekend,0.625,Neutral
Karnataka,Bengaluru,Eatfit,Whitefield,Combo Meals,"8"" BBQ Chicken Pizza + Berry Basil Kombucha (200 ml)",543.0,4.3,1,1013707,12.911729,77.718445,3.51,High,12,19,31,30,1,On Time,23,Night,0,Weekday,0.825,Positive
Karnataka,Bengaluru,Veg Meals By Lunchbox,Bettadasanapura,Chapati Lunchbox,Pindi Chole with Chapati Lunchbox,199.0,4.5,1,1013708,13.094286,77.699704,4.32,Medium,36,22,58,57,1,On Time,16,Evening,0,Weekday,0.875,Positive
Gujarat,Ahmedabad,Burger Farm,Ghatlodia,Veg Burgers,Farm Spicy Paneer,214.0,4.4,86,1013709,13.049145,77.730175,6.97,High,30,41,71,62,9,Slightly Delayed,12,Afternoon,0,Weekend,0.8500000000000001,Positive
Karnataka,Bengaluru,Olio - The Wood Fired Pizzeria,maruti layout,Krispy Kreme Doughnuts And Coffee,Chocolate Dream Cake Doughnut,129.0,3.7,6,1013710,12.953248,77.712495,5.12,Medium,43,22,65,67,-2,On Time,8,Morning,0,Weekday,0.675,Neutral
Jharkhand,Ranchi,Gangaur Next,Lalpur,Dry Sweets,Kheer ( Ras ) Kadam,36.0,4.3,65,1013711,12.887835,77.670966,11.63,High,37,68,105,87,18,Heavily Delayed,22,Night,0,Weekday,0.825,Positive
Tamil Nadu,Chennai,Sangeetha Veg Restaurant,Poonamallee,Indian Curries Large,Stuffed Capsicum Masala Large,470.0,4.6,2,1013712,13.046333,77.505467,5.73,Medium,42,27,69,69,0,On Time,22,Night,0,Weekend,0.8999999999999999,Positive
Tripura,Agartala,Sherowali Sweets And Fast Foods,Laxmi Narayan Bari Road,Sweets,Kheer Kadam [1 Piece],17.0,5.0,6,1013713,12.880513,77.540751,14.8,High,44,80,124,106,18,Heavily Delayed,17,Evening,0,Weekend,1.0,Positive
Delhi,New Delhi,Burger King,Vaishali,Exclusive Deals (Save Upto 40%),BK Veggie Burger + BK Veg Pizza Puff.,204.0,4.6,5,1013714,12.897333,77.599057,13.02,High,14,69,83,69,14,Slightly Delayed,17,Evening,0,Weekday,0.8999999999999999,Positive
Maharashtra,Mumbai,Shiv Sagar Veg Restaurant,Thane West,Soups,Veg Noodles Soup,200.0,4.1,2,1013715,12.90288,77.626669,13.53,Medium,40,59,99,97,2,On Time,14,Afternoon,1,Weekend,0.7749999999999999,Positive
Maharashtra,Mumbai,Veg Sizzel'S,Vasant Vihar,Chinese Starters,Paneer Crispy Dry,410.0,4.8,22,1013716,12.989223,77.684655,1.89,Medium,42,10,52,54,-2,On Time,16,Evening,0,Weekend,0.95,Positive
Kerala,Kochi,Pandhal Cake Shop,Edappally,Savouries,KOREAN BUN,150.0,4.7,33,1013717,13.046764,77.518088,3.47,Medium,34,20,54,52,2,On Time,8,Morning,0,Weekday,0.925,Positive
Goa,Panaji,Bawarchi - The Royal Chef,Mapusa,Rice Noodles,Veg Hakka Noodles,210.0,4.1,2,1013718,12.928579,77.488483,3.37,High,31,20,51,49,2,On Time,10,Morning,0,Weekday,0.7749999999999999,Positive
Rajasthan,Jaipur,La Pino'Z Pizza,Pratap Nagar,Dotd,La Pino'z Chicken Pizza Regular,275.0,4.3,2,1013719,12.871167,77.594783,10.41,High,17,58,75,62,13,Slightly Delayed,10,Morning,0,Weekday,0.825,Positive
Bihar,Patna,Pour Tous,Patliputra Colony,Chinese (Veg),Corn Salt And Pepper,295.0,4.0,10,1013720,12.966135,77.497352,1.17,Low,18,10,28,27,1,On Time,20,Night,1,Weekday,0.75,Positive
Tamil Nadu,Chennai,Ranga Sai Andhra Tiffins,Navalur,Recommended,Masala Dosa                           ,52.5,3.8,884,1013721,13.037028,77.658121,12.29,Jam,20,98,118,72,46,Heavily Delayed,10,Morning,0,Weekday,0.7,Neutral
Himachal Pradesh,Shimla,Mcdonald'S,Tehsil Shimla,The Ranveer Singh Meal, McChicken® Xplode,189.0,5.0,3,1013722,12.905416,77.622689,8.66,High,40,46,86,78,8,Slightly Delayed,23,Night,0,Weekend,1.0,Positive
Maharashtra,Mumbai,Radha Krishna,Thane Hiranandani Estate,Biryani & Rice,Veg Pulao,180.0,4.5,11,1013723,12.904981,77.672332,8.93,Low,38,32,70,77,-7,Early,12,Afternoon,0,Weekend,0.875,Positive
Goa,Panaji,Highway Kitchen,Bogmalo,Veg Main Course,Pindi Chole,290.0,4.9,77,1013724,13.086807,77.469031,8.52,High,32,46,78,70,8,Slightly Delayed,20,Night,1,Weekday,0.9750000000000001,Positive
Karnataka,Bengaluru,Burger King,Gopalan Arcade Mall,Exclusive Deals (Save Upto 40%),"Crispy Chicken Burger + BK Chicken Burger,",248.0,4.4,9,1013725,13.088538,77.739409,8.49,Low,29,29,58,67,-9,Early,18,Evening,0,Weekday,0.8500000000000001,Positive
Tamil Nadu,Chennai,"Ovenfresh Pizzas, Cakes & Desserts",Pammal main road,Indian Fusion Cakes,Kaju Barfi Cake -Chef's Special(1/2 kg),699.0,4.8,1,1013726,13.097616,77.450002,3.77,Low,32,17,49,51,-2,On Time,16,Evening,0,Weekday,0.95,Positive
Tripura,Agartala,Domino'S Pizza,Dom_Only_Agartala,Desserts,Red Velvet Lava Cake,139.0,4.6,44,1013727,13.051915,77.547633,4.96,Low,18,19,37,42,-5,On Time,19,Evening,1,Weekday,0.8999999999999999,Positive
Delhi,New Delhi,Great Indian Khichdi By Eatfit,Sector 63,Shravan Special,Jain Dal Khichdi,213.0,4.1,7,1013728,12.897046,77.65389,7.83,Medium,27,36,63,62,1,On Time,20,Night,1,Weekday,0.7749999999999999,Positive
Odisha,Bhubaneswar,Bawarchi Fast Food,Municipal Colony,Biryani,Fish Biriyani,289.0,3.2,55,1013729,12.902995,77.463543,10.49,High,39,75,114,84,30,Heavily Delayed,18,Evening,0,Weekday,0.55,Neutral
Meghalaya,Shillong,Lamee,Police Bazar,Naan /Roti And Paratha,Plain Paratha  ,80.0,3.7,37,1013730,12.935056,77.475005,4.81,Low,35,19,54,58,-4,On Time,10,Morning,0,Weekend,0.675,Neutral
Himachal Pradesh,Shimla,Mayur Hotel & Restaurant,Mall Road Solan,Main Course,Shahi Paneer,309.0,3.3,15,1013731,12.929533,77.473004,12.29,Medium,25,67,92,77,15,Slightly Delayed,8,Morning,0,Weekday,0.575,Neutral
Tamil Nadu,Chennai,A2B - Adyar Ananda Bhavan,Pammal,Recommended,Baby Corn Munchurian Dry,310.0,4.7,115,1013732,13.089132,77.624453,12.35,High,29,65,94,82,12,Slightly Delayed,16,Evening,0,Weekday,0.925,Positive
Kerala,Kochi,Lunchbox - Meals And Thalis,Edappally,All Day Breakfast Box,Aloo Paratha Curd Meal (2 pcs),199.0,4.3,115,1013733,13.047268,77.718778,4.83,Medium,25,28,53,48,5,On Time,17,Evening,0,Weekday,0.825,Positive
Mizoram,Aizawl,Pizza Hut,Aizawl,Appetizer,Tomato Ketchup,0.95,4.2,22,1013734,13.031002,77.616631,8.84,Low,33,32,65,72,-7,Early,17,Evening,0,Weekday,0.8,Positive
Tamil Nadu,Chennai,Meat And Eat,Poonamallee,Burger - Non Veg,Db Grilled Chicken Burger,275.0,3.4,190,1013735,12.896491,77.631071,5.88,High,25,41,66,52,14,Slightly Delayed,23,Night,0,Weekend,0.6,Neutral
Tamil Nadu,Chennai,Ratna Cafe (Estd.1948),Kilpauk,Combos,Special Dosa + 1 Vada,125.0,4.3,365,1013736,13.077381,77.5538,3.67,Medium,41,18,59,60,-1,On Time,22,Night,0,Weekday,0.825,Positive
Delhi,New Delhi,Hira Sweets,Sector 16_FBD,North Indian,Mixed Vegetables,285.0,5.0,3,1013737,13.056968,77.455622,12.28,High,26,68,94,78,16,Heavily Delayed,22,Night,0,Weekend,1.0,Positive
Kerala,Kochi,Palaaram,Vyttila,Breakfast,Pathiri,13.5,4.6,0,1013738,12.89091,77.456484,14.88,High,33,80,113,96,17,Heavily Delayed,10,Morning,0,Weekday,0.8999999999999999,Positive
Karnataka,Bengaluru,Mcdonald'S,Bannerghatta Road,Group Sharing Combos,Burger Combo for 2: McSpicy Deluxe Paneer Burger,600.0,4.2,1,1013739,13.067793,77.716493,8.92,Medium,34,40,74,73,1,On Time,18,Evening,0,Weekday,0.8,Positive
Karnataka,Bengaluru,Paakashala,Sahakara Nagar,North Indian Curry,Mushroom Masala,280.0,4.0,168,1013740,12.918062,77.480772,13.8,High,24,74,98,82,16,Heavily Delayed,21,Night,1,Weekday,0.75,Positive
Karnataka,Bengaluru,The Good Bowl,Rr Nagar,Recommended,Dal Makhani Rice Bowl,209.0,4.4,57,1013741,12.870217,77.749937,9.99,Medium,30,47,77,73,4,On Time,11,Afternoon,0,Weekday,0.8500000000000001,Positive
Uttar Pradesh,Lucknow,Behrouz Biryani,Kamta,Dastan-E-Kebab (Starters),Beetroot & Peanut Kebab (6 pcs) & Hara Bhara Kebab (6 Pcs) Combo,489.0,3.3,2,1013742,13.014206,77.499327,8.92,Low,25,47,72,64,8,Slightly Delayed,23,Night,0,Weekday,0.575,Neutral
Odisha,Bhubaneswar,Mughlai Restaurant,College Square,Aloo Main Course,Aloo Mattar,225.0,2.2,17,1013743,13.013451,77.65239,7.72,Medium,28,43,71,63,8,Slightly Delayed,13,Afternoon,1,Weekend,0.30000000000000004,Negative
Tamil Nadu,Chennai,Baskin Robbins - Ice Cream Desserts,Pammal,Classic & Nuts Ice Creams,Lotus Biscoff Ice Cream,110.0,4.8,1,1013744,12.873733,77.734687,4.3,Medium,29,22,51,50,1,On Time,14,Afternoon,1,Weekday,0.95,Positive
Karnataka,Bengaluru,Kanti Sweets,Yelahanka New,Sweets,Dal Holige,35.24,4.6,15,1013745,12.929713,77.558687,2.18,Low,14,13,27,27,0,On Time,13,Afternoon,1,Weekday,0.8999999999999999,Positive
Manipur,Imphal,A1,Majorkhul,Chicken Special,Chicken 65,200.0,3.9,5,1013746,13.098204,77.67033,7.19,High,24,39,63,57,6,Slightly Delayed,19,Evening,1,Weekend,0.725,Neutral
Karnataka,Bengaluru,Wendy'S Burgers,New BEL Road,2Pcs Combos At 99,Side + Beverage,165.0,4.4,1,1013747,13.019607,77.555257,8.86,Medium,19,41,60,58,2,On Time,8,Morning,0,Weekend,0.8500000000000001,Positive
Rajasthan,Jaipur,Kfc,Vaishali Nagar,Rolls,Thai Spicy Roll & Popcorn Chicken Meal,319.0,4.5,3,1013748,13.032519,77.541482,8.13,High,20,47,67,56,11,Slightly Delayed,10,Morning,0,Weekday,0.875,Positive
Gujarat,Ahmedabad,Das Khaman,"GF 1,2 MAHAVIR TOWER",Snacks,Dahi Khaman,109.52,4.6,44,1013749,12.903229,77.510541,10.74,High,43,57,100,89,11,Slightly Delayed,10,Morning,0,Weekday,0.8999999999999999,Positive
Manipur,Imphal,Kfc,Moirangkhom,Recommended,Thai Spicy Roll & Zinger Chicken Meal,419.0,3.9,2,1013750,12.869696,77.69628,3.69,Low,17,15,32,36,-4,On Time,18,Evening,0,Weekday,0.725,Neutral
Meghalaya,Shillong,Shaan Sweets And Snacks,Nongthymmai Nongkhyriem,Sweets,Milk Peda [250Gm],210.0,4.4,35,1013751,12.919225,77.527216,5.96,Medium,33,25,58,61,-3,On Time,11,Afternoon,0,Weekday,0.8500000000000001,Positive
Tripura,Agartala,Daya Hari Mithai,Kaman Chowmuhani,Sweets,Kheer Sagar,24.0,4.6,196,1013752,12.912225,77.534947,6.82,High,43,41,84,74,10,Slightly Delayed,12,Afternoon,0,Weekday,0.8999999999999999,Positive
Telangana,Hyderabad,Shree Raghavendra,Nizampet,Recommended,"Pesarattu (Served with Chutney, sambar)",95.0,4.4,0,1013753,12.908636,77.749691,3.61,Low,30,13,43,49,-6,Early,12,Afternoon,0,Weekday,0.8500000000000001,Positive
Tamil Nadu,Chennai,Sangeetha Veg Restaurant,Poonamallee,Juices,Rose Kheer,76.0,4.3,19,1013754,12.898189,77.548193,13.69,High,11,72,83,69,14,Slightly Delayed,17,Evening,0,Weekday,0.825,Positive
Gujarat,Ahmedabad,Kfc,Palladium,Epic Value Meals For 1-2 (Up To Rs 22% Off),4 Pc Hot & Crispy Pepsi Bottle Combo,519.0,4.2,1,1013755,12.993689,77.576832,10.54,High,28,58,86,74,12,Slightly Delayed,12,Afternoon,0,Weekend,0.8,Positive
Jharkhand,Ranchi,Kuppuswami,Kanke Road,Indian Main Course,Aloo Gobi   ,160.0,3.7,32,1013756,12.932026,77.747017,2.29,Medium,23,18,41,36,5,On Time,21,Night,1,Weekday,0.675,Neutral
Uttar Pradesh,Lucknow,Kfc,Jankipuram,All Day Lunch Special Meal Box (Save Rs 115),Classic Zinger Box,399.0,4.2,39,1013757,13.055086,77.56079,10.98,High,21,63,84,68,16,Heavily Delayed,9,Morning,0,Weekend,0.8,Positive
Haryana,Gurgaon,"Bhatti Chicken - Grilled, Not Fried!",Vasant Kunj,Chicken Wings,Bold BBQ Chicken Wings,229.0,4.6,30,1013758,12.895987,77.559846,8.67,High,29,47,76,67,9,Slightly Delayed,20,Night,1,Weekend,0.8999999999999999,Positive
Odisha,Bhubaneswar,Hotel Toshali,Patia,Indian Bread,Paneer Paratha ,65.0,4.2,198,1013759,12.966157,77.698314,8.34,Medium,29,35,64,66,-2,On Time,17,Evening,0,Weekday,0.8,Positive
Gujarat,Ahmedabad,Wow! Momo,Thaltej,Add Ons,Peri Peri,25.0,2.7,6,1013760,12.853414,77.543579,14.86,Medium,40,68,108,102,6,Slightly Delayed,16,Evening,0,Weekday,0.42500000000000004,Negative
Goa,Panaji,Highway Kitchen,Bogmalo,Chinese,Chicken Wings In Bbq Sauce,350.0,4.0,6,1013761,12.970421,77.520136,9.65,High,38,51,89,80,9,Slightly Delayed,16,Evening,0,Weekday,0.75,Positive
Haryana,Gurgaon,Om Sweets & Snacks,Sector 4,Beverages (Drinks),Sweet Lassi 350ml,90.0,4.4,4,1013762,12.86396,77.576963,13.55,High,20,75,95,77,18,Heavily Delayed,19,Evening,1,Weekday,0.8500000000000001,Positive
West Bengal,Kolkata,Veg Meals By Lunchbox,Thakurpukur,Kulcha Lunchbox,Mushroom Masala with Kulcha Lunchbox,289.0,4.3,4,1013763,13.094431,77.660192,13.79,High,20,76,96,78,18,Heavily Delayed,11,Afternoon,0,Weekend,0.825,Positive
Gujarat,Ahmedabad,Vipul Dudhiya Sweets,Paldi,Dairy Product,Matka Dahi (1Pc),98.0,5.0,11,1013764,13.047648,77.462973,2.42,Low,27,14,41,41,0,On Time,10,Morning,0,Weekday,1.0,Positive
Uttar Pradesh,Lucknow,Chahat Biryani,Aliganj,Pocket Friendly Items,Chicken Masala(2 Pc),230.0,4.7,24,1013765,12.972528,77.562175,1.12,Low,19,10,29,28,1,On Time,13,Afternoon,1,Weekday,0.925,Positive
Karnataka,Bengaluru,Wendy'S Burgers,WHITEFIELD,2Pcs Combos At 99,American BBQ Chicken Burger+Crispy Chicken Wrap,219.0,4.4,7,1013766,12.871647,77.553873,7.09,High,27,41,68,59,9,Slightly Delayed,8,Morning,0,Weekday,0.8500000000000001,Positive
Meghalaya,Shillong,Dejavu,Laitumkhrah,Main Course Fish,TAICHIN FISH,407.0,4.9,11,1013767,12.998111,77.523446,11.77,Jam,18,91,109,68,41,Heavily Delayed,11,Afternoon,0,Weekday,0.9750000000000001,Positive
Telangana,Hyderabad,Lunchbox - Meals And Thalis,Boduppal,All Day Breakfast Box,Aloo Paratha Curd Meal (2 pcs),209.0,4.4,64,1013768,13.039691,77.646286,12.54,High,15,69,84,68,16,Heavily Delayed,9,Morning,0,Weekday,0.8500000000000001,Positive
Goa,Panaji,Kfc,Mapusa,Desserts & Beverages,Pepsi Black Can 300 ml,57.14,3.9,20,1013769,12.897679,77.536997,12.02,High,21,68,89,72,17,Heavily Delayed,16,Evening,0,Weekday,0.725,Neutral
Tamil Nadu,Chennai,Pizza Hut,Ramapuram,Garlic Bread,Garlic Bread Spicy Supreme,169.0,4.9,299,1013770,12.992052,77.632019,7.26,High,10,41,51,43,8,Slightly Delayed,14,Afternoon,1,Weekday,0.9750000000000001,Positive
Punjab,Chandigarh,Burger King,Panchkula,Korean Spicy Fest(Limited Time Only),Korean Spicy Chicken Wings(4pc) + Korean Spicy Chicken (4pc).,379.0,4.2,1,1013771,13.053553,77.601301,11.5,High,19,64,83,68,15,Slightly Delayed,16,Evening,0,Weekday,0.8,Positive
Jharkhand,Ranchi,Gangaur Next,Lalpur,Bakers Namkeen,Soup Sticks (1 Pkt),73.0,4.5,29,1013772,13.042062,77.515157,11.06,Jam,11,88,99,59,40,Heavily Delayed,14,Afternoon,1,Weekend,0.875,Positive
Assam,Guwahati,Cafe Go Green,Azara,Italiano Pizza,Veg Margherita Pizza [9 Inches],220.0,4.4,3,1013773,13.050748,77.52997,5.39,High,17,31,48,43,5,On Time,9,Morning,0,Weekend,0.8500000000000001,Positive
West Bengal,Kolkata,Faasos' Signature Wraps & Rolls,Madhyamgram,Breakfast Specials,DIY Chicken Signature Wrap and Wedges Breakfast Meal,259.0,4.8,1,1013774,13.069831,77.50118,3.36,Medium,34,19,53,52,1,On Time,9,Morning,0,Weekend,0.95,Positive
Karnataka,Bengaluru,Freshmenu,Yelahanka,Crispy Fried Chicken,Fried Chicken Schnitzel,179.0,4.0,1,1013775,13.084421,77.466989,9.7,Low,39,37,76,81,-5,On Time,15,Afternoon,0,Weekday,0.75,Positive
Uttar Pradesh,Lucknow,Pizza Hut,Chowk,Appetizer,Jalapeno Poppers,119.0,3.8,12,1013776,12.95138,77.635757,10.48,Medium,36,48,84,81,3,On Time,16,Evening,0,Weekend,0.7,Neutral
West Bengal,Kolkata,Bangaliana,Mahamayatala,Dessert Items,Gobindo Bhog Chaler Payesh,150.0,4.3,42,1013777,12.992192,77.651837,8.95,High,22,48,70,61,9,Slightly Delayed,13,Afternoon,1,Weekday,0.825,Positive
Gujarat,Ahmedabad,Kfc,Prahlad Nagar,All Day Lunch Special Meal Box,Veg Box Meal,399.0,4.3,7,1013778,13.047665,77.4998,3.98,Medium,41,20,61,61,0,On Time,21,Night,1,Weekday,0.825,Positive
Haryana,Gurgaon,Pizza Hut,Sector 99,Veg Pizza,Ultimate Tandoori Veggie,379.0,4.6,4,1013779,13.024285,77.634618,4.87,Medium,15,25,40,38,2,On Time,10,Morning,0,Weekend,0.8999999999999999,Positive
