order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,delivery_delay,distance_km,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,sentiment,sentiment_score,latitude,longitude
1019010,340,4880,186.44,4.9,23,79,102,18,14.54,23,Night,0,High,Heavily Delayed,Weekend,Positive,0.975,13.038836,77.577641
1019011,240,1924,259.0,4.0,14,16,30,0,2.96,18,Evening,0,Low,On Time,Weekday,Positive,0.75,13.030317,77.611712
1019012,7,3351,308.0,4.3,19,49,68,11,8.61,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.825,12.944508,77.517858
1019013,665,4883,120.0,5.0,34,97,131,45,12.27,12,Afternoon,0,Jam,Heavily Delayed,Weekend,Positive,1.0,12.869356,77.53939
1019014,851,1924,269.0,5.0,29,36,65,6,6.58,10,Morning,0,High,Slightly Delayed,Weekday,Positive,1.0,12.853025,77.480293
1019015,415,1729,99.0,4.2,20,62,82,13,11.31,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.8,12.922039,77.583935
1019016,990,3647,323.0,4.1,43,76,119,18,13.59,13,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.852306,77.633507
1019017,756,4851,229.0,4.1,25,27,52,4,4.66,23,Night,0,High,On Time,Weekend,Positive,0.7749999999999999,12.907518,77.729067
1019018,875,4757,279.0,4.5,13,22,35,0,4.38,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.875,12.954875,77.671722
1019019,85,4035,345.0,4.1,37,33,70,5,6.05,23,Night,0,High,On Time,Weekday,Positive,0.7749999999999999,12.880354,77.666919
1019020,30,2807,199.0,5.0,19,40,59,9,6.86,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,1.0,12.876069,77.5424
1019021,674,3804,185.0,4.6,33,13,46,-1,2.55,11,Afternoon,0,Low,On Time,Weekday,Positive,0.8999999999999999,13.074109,77.716488
1019022,182,4852,120.0,4.7,18,31,49,10,4.24,15,Afternoon,0,High,Slightly Delayed,Weekend,Positive,0.925,12.996368,77.734087
1019023,981,2624,109.0,4.6,15,57,72,1,13.23,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.8999999999999999,13.083614,77.729679
1019024,451,2807,299.0,4.1,19,51,70,12,8.93,15,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.936457,77.461641
1019025,261,4936,297.0,4.6,40,18,58,-5,4.75,13,Afternoon,1,Low,On Time,Weekday,Positive,0.8999999999999999,13.019286,77.631305
1019026,795,2472,59.0,4.4,43,111,154,51,14.21,17,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.901173,77.642968
1019027,919,4844,76.27,4.8,18,64,82,13,11.84,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.95,13.004585,77.53852
1019028,266,3460,179.0,4.2,38,31,69,3,6.07,8,Morning,0,Medium,On Time,Weekday,Positive,0.8,12.882396,77.747724
1019029,423,4035,295.0,3.4,10,78,88,28,11.72,9,Morning,0,High,Heavily Delayed,Weekday,Neutral,0.6,12.85052,77.537356
1019030,58,3056,199.0,4.8,21,43,64,2,9.34,14,Afternoon,1,Medium,On Time,Weekend,Positive,0.95,13.082883,77.514983
1019031,580,4983,49.52,4.1,32,84,116,38,10.57,9,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.988724,77.595244
1019032,822,4757,99.0,4.2,10,31,41,5,5.5,23,Night,0,High,On Time,Weekend,Positive,0.8,13.081735,77.546944
1019033,667,4853,129.52,4.6,40,15,55,-5,3.93,17,Evening,0,Low,On Time,Weekday,Positive,0.8999999999999999,12.933458,77.727209
1019034,469,4599,299.0,3.8,34,17,51,-5,4.55,21,Night,1,Low,On Time,Weekday,Neutral,0.7,12.931947,77.582023
1019035,203,4854,120.0,4.4,13,12,25,-1,2.17,10,Morning,0,Medium,On Time,Weekend,Positive,0.8500000000000001,12.950164,77.573045
1019036,606,3255,299.0,4.1,35,41,76,7,7.59,14,Afternoon,1,High,Slightly Delayed,Weekend,Positive,0.7749999999999999,13.02651,77.637759
1019037,181,4862,418.0,4.1,41,37,78,6,6.69,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.991452,77.474334
1019038,435,3312,585.0,4.5,37,10,47,1,1.04,10,Morning,0,Low,On Time,Weekday,Positive,0.875,13.081339,77.67702
1019039,653,4431,123.0,4.7,42,102,144,47,12.99,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.925,12.85636,77.68052
1019040,975,3255,224.0,4.1,36,57,93,11,10.55,16,Evening,0,High,Slightly Delayed,Weekend,Positive,0.7749999999999999,13.027049,77.592208
1019041,289,3056,219.0,4.3,10,41,51,8,7.25,20,Night,1,High,Slightly Delayed,Weekend,Positive,0.825,12.932582,77.736709
1019042,866,4212,221.0,4.7,17,77,94,16,14.54,14,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.925,12.895058,77.623802
1019043,15,4675,150.0,4.4,30,113,143,53,14.17,12,Afternoon,0,Jam,Heavily Delayed,Weekend,Positive,0.8500000000000001,12.977599,77.658571
1019044,880,4855,190.0,2.0,32,24,56,10,2.33,9,Morning,0,Medium,Slightly Delayed,Weekend,Negative,0.25,12.976266,77.727303
1019045,437,3255,469.0,4.4,41,55,96,13,9.61,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.884253,77.649904
1019046,571,2624,259.0,4.9,12,65,77,12,12.44,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.975,12.900474,77.579548
1019047,725,4727,56.0,4.7,15,16,31,-2,3.42,9,Morning,0,Medium,On Time,Weekday,Positive,0.925,12.952041,77.457431
1019048,380,4624,212.0,4.7,15,19,34,4,2.79,16,Evening,0,High,On Time,Weekday,Positive,0.925,12.952203,77.66849
1019049,548,4757,279.0,4.9,34,26,60,3,4.64,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.975,12.92939,77.73946
1019050,469,1235,199.0,4.3,23,25,48,1,4.92,18,Evening,0,Medium,On Time,Weekday,Positive,0.825,12.887136,77.591071
1019051,821,4322,17.14,1.9,28,90,118,29,14.51,16,Evening,0,High,Heavily Delayed,Weekend,Negative,0.2249999999999999,12.851093,77.551931
1019052,807,3804,85.0,3.7,22,52,74,1,11.93,15,Afternoon,0,Medium,On Time,Weekday,Neutral,0.675,13.092559,77.605778
1019053,6,789,20.0,4.7,39,10,49,-2,1.84,16,Evening,0,Low,On Time,Weekday,Positive,0.925,13.085875,77.668531
1019054,558,3056,229.0,4.6,37,71,108,20,12.01,13,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.970913,77.450207
1019055,385,4894,339.0,4.1,16,22,38,4,3.37,15,Afternoon,0,High,On Time,Weekend,Positive,0.7749999999999999,13.098763,77.716164
1019056,163,1122,300.0,4.0,28,30,58,2,6.0,19,Evening,1,Medium,On Time,Weekend,Positive,0.75,13.018414,77.715909
1019057,109,4641,160.0,4.7,23,24,47,-2,5.46,10,Morning,0,Medium,On Time,Weekend,Positive,0.925,12.867214,77.612389
1019058,475,4757,219.0,3.8,35,27,62,4,4.81,20,Night,1,High,On Time,Weekday,Neutral,0.7,12.87943,77.486714
1019059,305,1810,379.0,4.4,29,32,61,7,5.32,21,Night,1,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,13.079028,77.651542
1019060,900,3804,286.0,4.7,23,90,113,40,11.56,10,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.925,13.007513,77.491354
1019061,817,4862,418.0,4.8,41,19,60,-4,4.73,17,Evening,0,Low,On Time,Weekday,Positive,0.95,13.060796,77.602264
1019062,337,4857,140.0,4.5,39,95,134,43,12.21,23,Night,0,Jam,Heavily Delayed,Weekend,Positive,0.875,13.074567,77.478089
1019063,903,1113,190.0,4.8,37,13,50,0,2.27,21,Night,1,Medium,On Time,Weekday,Positive,0.95,12.961986,77.62672
1019064,203,4858,299.0,4.9,27,34,61,-7,9.33,20,Night,1,Low,Early,Weekday,Positive,0.975,12.862131,77.545421
1019065,805,4842,390.0,3.2,39,88,127,32,13.08,22,Night,0,High,Heavily Delayed,Weekday,Neutral,0.55,12.89707,77.699297
1019066,495,4859,849.0,4.1,15,10,25,-3,2.11,16,Evening,0,Low,On Time,Weekday,Positive,0.7749999999999999,12.866643,77.689984
1019067,830,1924,169.0,3.8,15,42,57,-1,9.89,8,Morning,0,Medium,On Time,Weekday,Neutral,0.7,12.897185,77.749542
1019068,202,2278,359.0,4.1,12,35,47,-1,8.16,12,Afternoon,0,Medium,On Time,Weekend,Positive,0.7749999999999999,12.952633,77.527251
1019069,908,4757,135.0,4.3,16,35,51,8,5.65,10,Morning,0,High,Slightly Delayed,Weekday,Positive,0.825,12.879549,77.46854
1019070,732,3056,255.0,4.7,43,17,60,3,2.41,20,Night,1,High,On Time,Weekend,Positive,0.925,12.891683,77.582901
1019071,753,4860,290.0,4.4,27,81,108,36,10.47,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.961455,77.475021
1019072,656,4349,620.0,5.0,10,31,41,6,5.33,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,1.0,12.935043,77.50355
1019073,48,3255,288.57,4.2,36,35,71,8,5.74,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.8,12.966915,77.62919
1019074,658,3804,383.0,3.6,24,47,71,-1,11.05,15,Afternoon,0,Medium,On Time,Weekday,Neutral,0.65,12.957293,77.627639
1019075,646,1271,360.17,4.8,33,55,88,-5,14.23,8,Morning,0,Medium,On Time,Weekday,Positive,0.95,13.01112,77.462998
1019076,81,3804,306.99,5.0,36,28,64,1,5.67,19,Evening,1,Medium,On Time,Weekday,Positive,1.0,13.084297,77.582871
1019077,166,3777,9.52,3.4,38,78,116,29,11.45,15,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.6,12.876966,77.609066
1019078,847,4107,160.0,4.3,29,79,108,18,14.39,18,Evening,0,High,Heavily Delayed,Weekend,Positive,0.825,12.874815,77.530407
1019079,919,3718,249.0,4.0,39,16,55,2,2.37,12,Afternoon,0,High,On Time,Weekend,Positive,0.75,13.063202,77.711613
1019080,444,3804,178.0,5.0,27,48,75,11,8.41,19,Evening,1,High,Slightly Delayed,Weekday,Positive,1.0,12.976599,77.49833
1019081,988,4861,569.0,4.6,28,10,38,1,1.16,18,Evening,0,Medium,On Time,Weekday,Positive,0.8999999999999999,13.041601,77.526171
1019082,96,4403,100.0,4.8,24,67,91,14,12.55,15,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.95,12.903855,77.497098
1019083,83,4762,120.0,4.7,32,21,53,-3,5.02,18,Evening,0,Medium,On Time,Weekend,Positive,0.925,13.057216,77.484964
1019084,358,4286,339.0,3.6,15,45,60,18,5.66,20,Night,1,Jam,Heavily Delayed,Weekday,Neutral,0.65,13.080962,77.713694
1019085,578,4712,149.0,4.6,39,59,98,13,10.62,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.008871,77.533358
1019086,975,3255,230.0,4.8,19,66,85,15,12.05,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.95,12.87647,77.666757
1019087,677,3922,347.0,4.1,39,30,69,0,6.6,19,Evening,1,Medium,On Time,Weekday,Positive,0.7749999999999999,13.073824,77.578395
1019088,621,3056,160.0,4.6,10,83,93,38,10.32,9,Morning,0,Jam,Heavily Delayed,Weekend,Positive,0.8999999999999999,13.048122,77.640762
1019089,803,4862,320.0,5.0,38,77,115,16,14.39,12,Afternoon,0,High,Heavily Delayed,Weekday,Positive,1.0,13.037719,77.728453
1019090,135,2082,649.0,3.4,34,116,150,59,13.42,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Neutral,0.6,12.859182,77.703382
1019091,162,4863,109.0,3.7,40,45,85,-2,10.82,18,Evening,0,Medium,On Time,Weekday,Neutral,0.675,13.049741,77.470696
1019092,515,2624,409.0,4.7,24,61,85,1,14.2,23,Night,0,Medium,On Time,Weekday,Positive,0.925,12.884488,77.703561
1019093,203,3255,299.0,4.7,26,76,102,20,13.26,9,Morning,0,High,Heavily Delayed,Weekday,Positive,0.925,12.905597,77.585547
1019094,811,4676,265.0,3.8,17,47,64,-1,11.21,22,Night,0,Medium,On Time,Weekday,Neutral,0.7,12.994284,77.555044
1019095,80,3804,307.0,3.9,19,59,78,1,13.84,14,Afternoon,1,Medium,On Time,Weekend,Neutral,0.725,12.916245,77.651716
1019096,58,4959,183.1,4.4,24,100,124,47,12.44,19,Evening,1,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,13.015337,77.735062
1019097,912,3351,275.0,5.0,37,34,71,-2,8.03,8,Morning,0,Medium,On Time,Weekday,Positive,1.0,13.002018,77.478241
1019098,213,3460,429.0,4.4,35,49,84,13,8.03,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.877037,77.680423
1019099,968,4431,140.0,4.0,29,10,39,1,1.12,17,Evening,0,Medium,On Time,Weekend,Positive,0.75,13.014004,77.511052
1019100,142,3730,180.0,4.8,22,10,32,0,1.42,18,Evening,0,Low,On Time,Weekend,Positive,0.95,13.080989,77.564041
1019101,411,4864,115.0,4.3,40,61,101,12,11.45,23,Night,0,High,Slightly Delayed,Weekday,Positive,0.825,12.890277,77.712147
1019102,183,4929,242.71,4.2,23,32,55,-7,8.77,19,Evening,1,Low,Early,Weekday,Positive,0.8,12.999266,77.61374
1019103,338,4382,99.0,3.0,38,71,109,21,11.65,10,Morning,0,High,Heavily Delayed,Weekday,Neutral,0.5,12.935466,77.470237
1019104,155,1105,275.0,4.8,23,56,79,-4,14.3,20,Night,1,Medium,On Time,Weekday,Positive,0.95,12.964903,77.602415
1019105,424,4866,385.0,4.6,23,29,52,-4,7.34,10,Morning,0,Low,On Time,Weekday,Positive,0.8999999999999999,12.92175,77.686893
1019106,273,3255,399.0,3.8,29,12,41,-1,2.24,23,Night,0,Low,On Time,Weekday,Neutral,0.7,12.938533,77.608664
1019107,908,4257,240.0,4.2,44,33,77,-10,9.77,12,Afternoon,0,Low,Early,Weekday,Positive,0.8,12.857228,77.500067
1019108,43,3255,329.0,4.1,14,13,27,-1,2.4,16,Evening,0,Medium,On Time,Weekday,Positive,0.7749999999999999,13.095388,77.583512
1019109,570,4912,140.0,4.1,24,42,66,0,9.7,10,Morning,0,Medium,On Time,Weekday,Positive,0.7749999999999999,13.0062,77.727304
1019110,356,4401,139.0,4.6,22,47,69,10,8.39,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.975176,77.647461
1019111,398,4990,260.0,4.3,10,86,96,39,10.97,11,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.825,12.945929,77.668966
1019112,938,3804,301.0,4.9,16,49,65,21,5.91,18,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.975,12.984844,77.685781
1019113,401,4774,278.57,5.0,21,20,41,4,3.01,15,Afternoon,0,Medium,On Time,Weekday,Positive,1.0,12.945026,77.477208
1019114,412,4743,389.0,3.3,41,23,64,2,4.31,23,Night,0,Medium,On Time,Weekday,Neutral,0.575,12.939977,77.624461
1019115,617,4494,490.0,4.9,30,54,84,8,10.57,20,Night,1,High,Slightly Delayed,Weekend,Positive,0.975,12.965987,77.562775
1019116,973,4891,220.0,4.2,21,35,56,1,7.69,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.8,12.918996,77.491748
1019117,630,4757,199.0,4.2,42,43,85,5,8.57,13,Afternoon,1,High,On Time,Weekend,Positive,0.8,12.895012,77.510813
1019118,606,2624,319.0,4.6,13,32,45,6,5.52,21,Night,1,High,Slightly Delayed,Weekend,Positive,0.8999999999999999,12.989151,77.684348
1019119,918,3804,245.99,4.6,18,68,86,14,12.71,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.060691,77.498447
1019120,851,3804,142.0,4.8,16,117,133,54,14.99,14,Afternoon,1,Jam,Heavily Delayed,Weekday,Positive,0.95,12.888207,77.543726
1019121,946,4949,240.0,4.2,27,31,58,6,5.37,13,Afternoon,1,High,Slightly Delayed,Weekend,Positive,0.8,12.858184,77.535462
1019122,1000,4035,325.0,4.1,32,87,119,39,11.06,19,Evening,1,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,12.911703,77.464589
1019123,496,3255,299.05,4.2,29,16,45,-2,3.4,16,Evening,0,Medium,On Time,Weekend,Positive,0.8,13.09493,77.588648
1019124,578,4870,180.0,3.0,40,97,137,48,11.39,19,Evening,1,Jam,Heavily Delayed,Weekend,Neutral,0.5,13.05719,77.679779
1019125,97,4985,236.0,3.1,34,49,83,17,7.03,10,Morning,0,High,Heavily Delayed,Weekday,Neutral,0.525,12.998967,77.456646
1019126,134,4872,165.0,3.4,12,62,74,21,9.47,19,Evening,1,High,Heavily Delayed,Weekday,Neutral,0.6,13.082312,77.483765
1019127,849,4596,210.0,4.1,29,28,57,7,4.33,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.96132,77.666056
1019128,640,4873,255.0,4.6,34,71,105,16,12.92,23,Night,0,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.09582,77.628074
1019129,895,4688,209.0,4.6,39,17,56,-1,3.43,17,Evening,0,Low,On Time,Weekday,Positive,0.8999999999999999,12.924076,77.664574
1019130,473,4596,69.0,4.0,30,59,89,0,14.0,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.75,12.910076,77.519031
1019131,20,4874,100.0,4.2,44,12,56,0,1.86,9,Morning,0,Low,On Time,Weekday,Positive,0.8,13.009512,77.691131
1019132,457,2807,229.0,4.7,44,30,74,6,5.03,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.925,12.944538,77.593961
1019133,12,3856,279.0,4.1,39,32,71,-7,8.88,16,Evening,0,Low,Early,Weekday,Positive,0.7749999999999999,13.006591,77.633091
1019134,300,4064,80.0,5.0,25,59,84,4,13.02,11,Afternoon,0,Medium,On Time,Weekday,Positive,1.0,12.926249,77.477646
1019135,291,4080,224.0,3.2,32,55,87,15,9.08,16,Evening,0,Medium,Slightly Delayed,Weekday,Neutral,0.55,13.00448,77.511509
1019136,228,4626,73.5,3.9,20,19,39,-1,4.03,14,Afternoon,1,Low,On Time,Weekday,Neutral,0.725,12.918937,77.682007
1019137,50,3056,267.0,3.1,21,118,139,63,13.03,15,Afternoon,0,Jam,Heavily Delayed,Weekday,Neutral,0.525,12.862743,77.517173
1019138,494,4322,630.0,4.2,44,38,82,-3,9.35,10,Morning,0,Medium,On Time,Weekend,Positive,0.8,13.078034,77.477759
1019139,821,4401,259.0,4.5,14,21,35,0,4.25,19,Evening,1,Medium,On Time,Weekday,Positive,0.875,13.070801,77.629161
1019140,911,4574,299.0,4.9,31,40,71,1,8.87,20,Night,1,Medium,On Time,Weekend,Positive,0.975,13.0927,77.614381
1019141,341,4464,215.0,4.4,26,59,85,14,10.45,20,Night,1,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,13.029132,77.632368
1019142,38,3804,228.0,4.7,30,44,74,-2,10.53,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.925,13.02068,77.635492
1019143,328,3857,269.0,4.6,36,55,91,7,11.14,11,Afternoon,0,Medium,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.989751,77.600059
1019144,676,3956,109.0,4.2,22,76,98,19,13.54,13,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.8,12.881486,77.598132
1019145,596,4401,339.0,4.4,39,71,110,18,12.55,10,Morning,0,High,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.897309,77.72725
1019146,106,3351,308.0,4.2,24,43,67,1,9.51,23,Night,0,Medium,On Time,Weekday,Positive,0.8,12.922367,77.610165
1019147,920,2027,110.0,4.6,27,10,37,0,1.45,19,Evening,1,Low,On Time,Weekend,Positive,0.8999999999999999,13.072539,77.63519
1019148,911,3804,28.57,4.5,20,62,82,13,11.49,18,Evening,0,High,Slightly Delayed,Weekend,Positive,0.875,12.893242,77.530091
1019149,226,4401,319.0,5.0,16,116,132,54,14.65,21,Night,1,Jam,Heavily Delayed,Weekday,Positive,1.0,13.080718,77.711328
1019150,631,3255,57.14,4.7,43,17,60,-8,5.28,19,Evening,1,Low,Early,Weekday,Positive,0.925,12.980696,77.45731
1019151,299,4632,275.0,4.8,41,41,82,-1,9.5,20,Night,1,Medium,On Time,Weekend,Positive,0.95,13.028892,77.617168
1019152,603,2807,89.0,4.7,22,63,85,13,11.76,10,Morning,0,High,Slightly Delayed,Weekday,Positive,0.925,12.877561,77.565155
1019153,612,4885,490.0,4.2,25,56,81,13,9.95,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.8,12.917258,77.631171
1019154,819,2278,329.0,3.9,35,74,109,15,13.92,19,Evening,1,High,Slightly Delayed,Weekday,Neutral,0.725,13.08963,77.558052
1019155,659,3255,229.0,4.6,43,66,109,32,7.63,8,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.916537,77.665306
1019156,289,3323,26.67,4.7,30,54,84,17,8.45,17,Evening,0,High,Heavily Delayed,Weekday,Positive,0.925,12.92413,77.456099
1019157,619,75,309.0,4.5,27,10,37,-1,1.54,10,Morning,0,Low,On Time,Weekday,Positive,0.875,12.899399,77.571767
1019158,7,3255,223.81,4.5,29,76,105,18,13.6,21,Night,1,High,Heavily Delayed,Weekend,Positive,0.875,12.882268,77.699379
1019159,259,3255,139.0,4.1,21,24,45,1,4.67,23,Night,0,Medium,On Time,Weekday,Positive,0.7749999999999999,12.908314,77.52506
1019160,297,3056,189.0,4.6,30,78,108,16,14.7,12,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.010582,77.465825
1019161,736,1359,20.0,4.7,41,18,59,-1,3.83,22,Night,0,Medium,On Time,Weekday,Positive,0.925,12.963842,77.598957
1019162,227,3056,218.0,4.2,18,19,37,-3,4.55,22,Night,0,Low,On Time,Weekday,Positive,0.8,12.988439,77.74296
1019163,653,4757,211.05,4.0,20,62,82,27,7.78,11,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.75,12.880591,77.469248
1019164,676,3460,277.0,4.4,20,59,79,15,10.25,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,13.050529,77.471017
1019165,849,2807,309.0,5.0,37,25,62,-7,7.17,11,Afternoon,0,Low,Early,Weekend,Positive,1.0,13.046024,77.628535
1019166,132,789,59.0,4.1,26,49,75,21,5.93,18,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.855397,77.52502
1019167,885,4876,90.0,4.1,42,46,88,8,8.56,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.945879,77.573069
1019168,170,3056,449.0,4.0,43,76,119,15,14.42,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.75,12.867193,77.699152
1019169,287,2465,59.0,3.8,33,116,149,55,14.47,14,Afternoon,1,Jam,Heavily Delayed,Weekend,Neutral,0.7,13.048026,77.509655
1019170,279,2278,359.0,4.4,30,25,55,-1,5.59,22,Night,0,Medium,On Time,Weekday,Positive,0.8500000000000001,13.034317,77.66579
1019171,485,1659,199.0,4.7,44,57,101,11,10.52,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.925,13.075497,77.601346
1019172,401,3255,579.0,4.9,20,87,107,39,11.11,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.975,12.909101,77.721487
1019173,901,4877,179.0,3.2,41,63,104,19,10.15,14,Afternoon,1,High,Heavily Delayed,Weekday,Neutral,0.55,12.964074,77.741889
1019174,950,3804,158.9,4.8,35,12,47,-3,2.58,18,Evening,0,Low,On Time,Weekday,Positive,0.95,12.896122,77.595488
1019175,896,3255,299.0,3.5,27,34,61,-4,8.55,20,Night,1,Medium,On Time,Weekday,Neutral,0.625,12.942809,77.625394
1019176,320,4878,80.0,4.3,21,94,115,44,11.69,18,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.825,12.980561,77.673753
1019177,414,4757,139.0,5.0,29,17,46,-2,3.81,17,Evening,0,Low,On Time,Weekday,Positive,1.0,12.863333,77.545602
1019178,561,1271,381.36,4.9,43,36,79,9,5.87,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.975,13.028718,77.518022
1019179,412,4788,420.0,4.7,36,19,55,-1,3.85,18,Evening,0,Low,On Time,Weekday,Positive,0.925,12.985823,77.739406
1019180,575,3856,234.0,4.6,43,105,148,48,13.42,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.05724,77.579785
1019181,473,4757,299.0,4.8,10,71,81,16,13.02,13,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.95,12.917945,77.450477
1019182,436,4983,80.36,5.0,24,19,43,1,3.37,8,Morning,0,Medium,On Time,Weekday,Positive,1.0,13.07583,77.701315
1019183,491,4634,279.0,4.2,23,61,84,11,11.65,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.8,13.099674,77.629899
1019184,441,2624,109.0,4.1,36,28,64,0,6.1,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.7749999999999999,13.079825,77.500568
1019185,688,3804,261.9,4.5,12,48,60,2,10.61,18,Evening,0,Medium,On Time,Weekday,Positive,0.875,13.044473,77.459042
1019186,908,4909,124.0,4.6,11,47,58,12,7.91,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.053092,77.537445
1019187,122,4915,539.0,4.3,21,48,69,14,7.61,17,Evening,0,High,Slightly Delayed,Weekend,Positive,0.825,12.993436,77.728366
1019188,910,2624,109.0,4.4,43,72,115,15,13.34,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.897538,77.730047
1019189,467,4623,245.0,4.4,38,58,96,15,9.92,23,Night,0,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,13.01926,77.543301
